user_detail_id,first_name,last_name,gender,age,username,password,email,phone_number,address
908,Dariati,Pratiwi,F,46,pratiwi957,$J$ZHQx0R0,dariati.pratiwi@gmail.com,(0363) 080-3693,"Gg. Ciwastra No. 5
Jayapura, JI 83390"
909,Dariati,Sudiati,M,38,dariati765,2SmSy$eY$g,dariati.sudiati@yahoo.com,+62 (388) 459-4710,"Gg. Medokan Ayu No. 685
Banda Aceh, JT 68086"
910,Mutia,Handayani,F,21,handayani153,ch28*R_j((,mutia.handayani@yahoo.com,(0445) 173 4316,"Jalan Jakarta No. 848
Pangkalpinang, MU 76059"
911,Gilda,Gunarto,M,39,gilda704,^x5M80KrJo,gilda.gunarto@hotmail.com,-4812,"Gang Rajawali Timur No. 693
Prabumulih, SN 24084"
912,Jabal,Prabowo,M,26,prabowo497,i+1T8vjyMW,jabal.prabowo@gmail.com,+62 (0411) 727 5683,"Gg. Raya Setiabudhi No. 655
Bogor, Sulawesi Utara 33455"
913,Balidin,Kuswoyo,F,59,balidin148,tbg!5TFjR@,balidin.kuswoyo@hotmail.com,+62 (162) 694 1071,"Gang Raya Setiabudhi No. 817
Mojokerto, KI 06999"
914,Jarwa,Zulkarnain,X,35,jarwa181,Ao+60F!itc,jarwa.zulkarnain@gmail.com,-8802,"Jl. Cikutra Barat No. 9
Sawahlunto, KR 45678"
915,Tania,Prastuti,F,77,prastuti781,#2o0h5JuUB,tania.prastuti@gmail.com,+62 (0767) 615 7204,"Gang Suniaraja No. 5
Dumai, Lampung 98941"
916,Galang,Santoso,M,25,santoso388,5S6i2XDa#I,galang.santoso@gmail.com,+62 (490) 546-1883,"Gg. Surapati No. 785
Tanjungpinang, Lampung 87938"
917,Endah,Prayoga,F,26,endah671,J45DXrR*m&,endah.prayoga@yahoo.com,+62 (088) 580 5221,"Gg. Medokan Ayu No. 56
Palopo, Jawa Timur 89756"
918,Dinda,Namaga,M,17,dinda582,5#8dlOgu!!,dinda.namaga@gmail.com,(0342) 967 7055,"Jalan Kutai No. 100
Pangkalpinang, KR 15507"
919,Nadia,Putra,M,70,putra209,1L94YBoZ&&,nadia.putra@hotmail.com,086 948 4064,"Jl. Setiabudhi No. 4
Cilegon, Bengkulu 50009"
920,Raharja,Irawan,F,56,raharja410,#NAME?,raharja.irawan@gmail.com,-7715,"Jalan Jakarta No. 011
Batam, Sulawesi Tenggara 71451"
921,Darijan,Prakasa,F,25,prakasa995,u3uzdDyd#8,darijan.prakasa@gmail.com,-1384,"Gg. Pacuan Kuda No. 51
Solok, JT 66908"
922,Yuni,Saragih,M,87,yuni452,3e2#(8XbnR,yuni.saragih@yahoo.com,+62 (48) 437 0874,"Jalan Moch. Ramdan No. 405
Bima, Bali 82368"
923,Jane,Situmorang,F,25,situmorang321,Z(2RH@Dg6N,jane.situmorang@gmail.com,(0678) 696-0215,"Jalan Pasirkoja No. 19
Pasuruan, Kalimantan Timur 03766"
924,Chelsea,Dongoran,F,37,dongoran893,4%0vXT#v%n,chelsea.dongoran@yahoo.com,+62 (015) 534-3195,"Jalan Cikutra Barat No. 966
Kupang, Bengkulu 87891"
925,Balidin,Handayani,X,77,handayani206,Ai7sCZkG#r,balidin.handayani@hotmail.com,833468901,"Jl. Rajawali Timur No. 4
Tual, KR 29653"
926,Gamblang,Utami,F,75,gamblang295,*78#RAJsP@,gamblang.utami@hotmail.com,-9276,"Gg. Ir. H. Djuanda No. 2
Gorontalo, MU 30812"
927,Keisha,Wibowo,M,25,wibowo138,c%x(2ZHnB8,keisha.wibowo@gmail.com,+62 (89) 239-7776,"Gg. Cikutra Barat No. 7
Langsa, AC 86352"
928,Vicky,Palastri,F,28,vicky676,c3J5jKn2@C,vicky.palastri@hotmail.com,-2142,"Jl. Wonoayu No. 81
Pangkalpinang, MU 99381"
929,Irfan,Wijaya,F,43,wijaya991,_+QC0NGfJ8,irfan.wijaya@gmail.com,(0880) 604-6586,"Gang Setiabudhi No. 511
Tomohon, LA 80450"
930,Banawa,Thamrin,M,66,thamrin19,Xq_8NgFlE&,banawa.thamrin@hotmail.com,(0247) 343 9574,"Gg. Sukajadi No. 6
Tasikmalaya, Sulawesi Tengah 07471"
931,Gamanto,Namaga,F,84,gamanto854,cY382Nin&+,gamanto.namaga@hotmail.com,+62 (096) 076-2265,"Gg. S. Parman No. 06
Banjar, Jawa Tengah 22829"
932,Kunthara,Utama,M,47,kunthara603,*Z7@Vu(1^_,kunthara.utama@gmail.com,+62 (07) 167-4703,"Gang Ciwastra No. 725
Cilegon, YO 43685"
933,Ian,Mandala,F,49,mandala871,n#75_4jnoF,ian.mandala@gmail.com,+62 (311) 505 7109,"Gg. Cihampelas No. 78
Bau-Bau, KT 72484"
934,Bakidin,Sudiati,M,41,sudiati897,F5KustFf(p,bakidin.sudiati@hotmail.com,088 019 0541,"Gg. Sukabumi No. 45
Blitar, Gorontalo 94223"
935,Lantar,Napitupulu,F,74,napitupulu308,$4Og56tF@+,lantar.napitupulu@yahoo.com,-4335,"Gang Veteran No. 422
Tarakan, SN 68693"
936,Wage,Wahyudin,F,21,wahyudin968,Hn7CJHilF^,wage.wahyudin@hotmail.com,+62 (54) 429-1306,"Gg. Erlangga No. 7
Tidore Kepulauan, MU 33258"
937,Ega,Pratama,F,35,pratama25,BeIBFdXz@3,ega.pratama@hotmail.com,+62 (020) 977 6897,"Jalan Suryakencana No. 447
Kupang, MU 76873"
938,Digdaya,Lailasari,F,71,digdaya255,648!XJ3v)b,digdaya.lailasari@yahoo.com,(006) 081 5694,"Jl. Surapati No. 3
Kota Administrasi Jakarta Pusat, PA 38638"
939,Karna,Puspasari,F,30,puspasari61,ih3Ymt6u@M,karna.puspasari@yahoo.com,087 564 0550,"Gg. M.T Haryono No. 618
Blitar, DKI Jakarta 72772"
940,Mumpuni,Wijaya,F,75,wijaya223,@C0mUapKMt,mumpuni.wijaya@gmail.com,(058) 235 4058,"Jl. Monginsidi No. 713
Solok, Maluku Utara 25719"
941,Karja,Mangunsong,M,47,karja584,)83birPeV6,karja.mangunsong@hotmail.com,(0830) 838 7768,"Jl. K.H. Wahid Hasyim No. 170
Tual, PA 88544"
942,Arsipatra,Putra,F,60,arsipatra198,#NAME?,arsipatra.putra@gmail.com,(0028) 744 6317,"Jalan Ciumbuleuit No. 553
Depok, SR 56370"
943,Juli,Maryati,F,81,maryati982,DT9GcJcbo%,juli.maryati@yahoo.com,(0991) 734-2439,"Jl. Ciumbuleuit No. 484
Blitar, Maluku Utara 37332"
944,Langgeng,Anggraini,M,45,anggraini349,EtE!b6SG)1,langgeng.anggraini@yahoo.com,-2333,"Jl. Setiabudhi No. 6
Dumai, JI 24163"
945,Rosman,Januar,F,42,januar550,A$7*Z$NsdH,rosman.januar@yahoo.com,(065) 191-7241,"Jalan M.H Thamrin No. 799
Bandar Lampung, Kalimantan Barat 55402"
946,Akarsana,Widiastuti,F,78,widiastuti559,(u&2HTjfb2,akarsana.widiastuti@yahoo.com,+62 (80) 601-7667,"Jl. Ir. H. Djuanda No. 9
Sorong, Bengkulu 40454"
947,Banawa,Narpati,M,44,narpati667,B&Cx6kZyXZ,banawa.narpati@hotmail.com,-7931,"Gg. Kutai No. 44
Parepare, Maluku 53142"
948,Rafid,Najmudin,F,64,rafid305,TB$v5Zyc2j,rafid.najmudin@hotmail.com,875658204,"Jl. Rajawali Barat No. 9
Pontianak, KI 58543"
949,Farhunnisa,Hartati,M,34,farhunnisa251,m@5bRT*wb4,farhunnisa.hartati@yahoo.com,+62 (021) 571-4289,"Gg. Siliwangi No. 63
Tomohon, Riau 71388"
950,Heryanto,Uyainah,M,26,uyainah241,TSdk@8CzhW,heryanto.uyainah@yahoo.com,087 136 8900,"Jalan Surapati No. 54
Sukabumi, NT 61228"
951,Ulya,Maryadi,M,79,ulya474,g2UGxCDe_U,ulya.maryadi@hotmail.com,+62 (0448) 982-2674,"Gang Laswi No. 3
Semarang, AC 64072"
952,Zelaya,Latupono,M,44,latupono841,$4CEtx6WYD,zelaya.latupono@hotmail.com,+62 (764) 888-2931,"Gang Raya Ujungberung No. 33
Batu, Kepulauan Riau 94218"
953,Bambang,Laksita,F,57,bambang428,_@T3C1rkaC,bambang.laksita@yahoo.com,+62 (0601) 911 9252,"Gg. Sentot Alibasa No. 732
Tomohon, Kalimantan Timur 16222"
954,Kawaca,Kusumo,M,34,kusumo472,+$2HN4+sPt,kawaca.kusumo@yahoo.com,+62 (61) 040 8744,"Gang Gegerkalong Hilir No. 6
Dumai, Jambi 03521"
955,Tiara,Winarno,M,73,winarno301,T4EYRapd^9,tiara.winarno@gmail.com,(0732) 424 9368,"Jl. Rajawali Barat No. 0
Palangkaraya, YO 67204"
956,Uda,Adriansyah,F,23,adriansyah236,a!1wwHdP)$,uda.adriansyah@yahoo.com,+62 (286) 895 3714,"Jl. Siliwangi No. 07
Medan, Kalimantan Timur 18781"
957,Marsudi,Astuti,F,30,astuti571,$vj7UsD8^5,marsudi.astuti@gmail.com,-1048,"Jalan Surapati No. 931
Batam, Maluku Utara 16234"
958,Cecep,Tarihoran,M,72,cecep6,^iP8Mel7Y),cecep.tarihoran@gmail.com,(0055) 617 4385,"Jl. Indragiri No. 4
Bandar Lampung, Lampung 31723"
959,Clara,Rahimah,F,78,rahimah610,d_h1WPem+M,clara.rahimah@hotmail.com,-8769,"Gang Pelajar Pejuang No. 29
Bukittinggi, Sulawesi Tenggara 51069"
960,Garda,Pratiwi,M,58,pratiwi513,13oKlHzu^m,garda.pratiwi@gmail.com,-9076,"Gg. Jayawijaya No. 34
Medan, Nusa Tenggara Timur 29367"
961,Nasim,Uyainah,M,37,uyainah153,!aU7BR&C^8,nasim.uyainah@hotmail.com,+62 (066) 560-3508,"Gang Peta No. 6
Jambi, Lampung 30177"
962,Bakijan,Hartati,M,53,hartati784,c26JdV+!$0,bakijan.hartati@hotmail.com,815344595,"Gang Cihampelas No. 716
Ambon, Jawa Timur 70532"
963,Najwa,Sitorus,F,72,najwa668,Z@0Dh*hrA$,najwa.sitorus@yahoo.com,-5844,"Gg. R.E Martadinata No. 4
Lubuklinggau, LA 49923"
964,Sakti,Purnawati,F,60,purnawati891,ch#t8KYo#$,sakti.purnawati@gmail.com,+62 (059) 662 5351,"Jl. Sukabumi No. 92
Banjar, Kalimantan Timur 34415"
965,Mulya,Wibisono,F,37,mulya898,(DMPm8CYt4,mulya.wibisono@yahoo.com,+62 (265) 589-9868,"Jalan Kapten Muslihat No. 68
Jayapura, KT 80715"
966,Diana,Adriansyah,M,49,adriansyah742,qFP46GLfb^,diana.adriansyah@yahoo.com,+62 (679) 925 3581,"Jalan KH Amin Jasuta No. 762
Bau-Bau, Nusa Tenggara Timur 37508"
967,Irnanto,Natsir,F,54,irnanto759,%#_8nM&l)@,irnanto.natsir@yahoo.com,-574,"Jalan Rumah Sakit No. 00
Bogor, Sulawesi Utara 66120"
968,Jais,Pangestu,M,22,pangestu560,J9HH33Op8),jais.pangestu@yahoo.com,-6715,"Gang Pelajar Pejuang No. 971
Mojokerto, Maluku Utara 02902"
969,Cawisadi,Natsir,M,86,cawisadi719,)Z*0Fxll1F,cawisadi.natsir@hotmail.com,(068) 313 1975,"Gg. Rajawali Barat No. 072
Payakumbuh, YO 46323"
970,Kiandra,Suryatmi,X,80,suryatmi811,t+rpO6A2Fw,kiandra.suryatmi@gmail.com,+62 (043) 887 3385,"Jl. W.R. Supratman No. 99
Magelang, PB 95396"
971,Sabrina,Santoso,F,41,santoso398,)*3hWFO34j,sabrina.santoso@hotmail.com,+62 (077) 873 5827,"Gang Moch. Toha No. 034
Banda Aceh, Kalimantan Tengah 52982"
972,Cakrabirawa,Maryadi,M,79,maryadi734,P(!171Fu1r,cakrabirawa.maryadi@hotmail.com,-7005,"Gg. Dr. Djunjunan No. 03
Tasikmalaya, Sulawesi Tengah 34362"
973,Hari,Anggriawan,F,15,hari690,%V@p4zYzWC,hari.anggriawan@hotmail.com,848508321,"Jl. Cikapayang No. 8
Palembang, Aceh 29586"
974,Mariadi,Zulkarnain,M,83,mariadi722,61UEk%Mp$e,mariadi.zulkarnain@gmail.com,-2544,"Gg. KH Amin Jasuta No. 0
Yogyakarta, Jawa Tengah 44935"
975,Wulan,Maryati,M,28,wulan450,f!5fHq$xW&,wulan.maryati@yahoo.com,+62 (259) 531 2489,"Jl. K.H. Wahid Hasyim No. 90
Sibolga, YO 44493"
976,Restu,Nainggolan,F,24,restu885,@MP)MhDcj1,restu.nainggolan@gmail.com,-320,"Jl. Bangka Raya No. 7
Solok, Sulawesi Tenggara 23427"
977,Aurora,Mayasari,F,89,mayasari896,%naRY6YoYK,aurora.mayasari@gmail.com,-9060,"Jl. Jend. A. Yani No. 23
Tanjungpinang, JT 24942"
978,Capa,Ardianto,F,45,ardianto495,z_c7DP+n5R,capa.ardianto@gmail.com,-10095,"Jl. Jayawijaya No. 89
Bima, KR 16871"
979,Puspa,Natsir,M,51,natsir886,BvrJfCia+8,puspa.natsir@yahoo.com,(078) 239 9120,"Gang Kebonjati No. 666
Pontianak, Kalimantan Barat 92921"
980,Vino,Pranowo,F,74,pranowo584,!mJXAQbV0q,vino.pranowo@hotmail.com,-8343,"Jl. Indragiri No. 9
Sorong, Sulawesi Selatan 69413"
981,Asirwanda,Usamah,F,55,usamah888,(KY6k!Fr)4,asirwanda.usamah@hotmail.com,-9146,"Jalan Merdeka No. 6
Malang, AC 93689"
982,Galuh,Haryanto,F,61,haryanto503,GJ1Jv0SH(!,galuh.haryanto@yahoo.com,+62 (059) 045-4259,"Jl. Rajawali Barat No. 85
Singkawang, NB 95084"
983,Jaga,Najmudin,M,63,najmudin415,Jta22Y%x)X,jaga.najmudin@hotmail.com,085 732 1450,"Gg. Pacuan Kuda No. 33
Mataram, Kalimantan Utara 56091"
984,Cawuk,Haryanto,M,76,cawuk597,rI9HmTCcf_,cawuk.haryanto@hotmail.com,+62 (923) 648 5441,"Jalan Siliwangi No. 782
Surabaya, ST 66011"
985,Kanda,Wijayanti,F,48,wijayanti946,@JkRO58f72,kanda.wijayanti@gmail.com,-5075,"Gang Ahmad Dahlan No. 1
Manado, DKI Jakarta 98598"
986,Zelaya,Riyanti,F,48,riyanti962,$m114AUoD6,zelaya.riyanti@yahoo.com,+62 (0908) 870 2005,"Gg. Setiabudhi No. 95
Semarang, Kepulauan Bangka Belitung 93956"
987,Ika,Sihotang,M,86,sihotang862,%ecv7Z#kfP,ika.sihotang@gmail.com,-7257,"Jalan Jend. A. Yani No. 7
Serang, JA 30776"
988,Simon,Nashiruddin,M,85,nashiruddin306,+2@6zBgzT_,simon.nashiruddin@yahoo.com,+62 (13) 369-6601,"Jalan Yos Sudarso No. 24
Bekasi, RI 70364"
989,Ghani,Melani,M,42,melani686,)2KUxELj@6,ghani.melani@hotmail.com,+62 (04) 266-4993,"Jl. Merdeka No. 5
Bandar Lampung, Sumatera Barat 12815"
990,Rusman,Rahimah,F,43,rusman900,KBs94Do4%M,rusman.rahimah@gmail.com,+62 (0176) 654 3500,"Jl. Pelajar Pejuang No. 04
Parepare, BA 31244"
991,Harjasa,Wibisono,F,21,harjasa43,@nF^(53H28,harjasa.wibisono@yahoo.com,+62 (98) 461-5020,"Jl. Jend. Sudirman No. 158
Kota Administrasi Jakarta Timur, KR 36387"
992,Humaira,Mangunsong,M,69,mangunsong910,&6RUZonW91,humaira.mangunsong@gmail.com,+62 (034) 579-9119,"Gang Kiaracondong No. 334
Tanjungbalai, KR 09265"
993,Mursinin,Mangunsong,M,40,mursinin581,olYUBn5K$0,mursinin.mangunsong@hotmail.com,+62 (094) 543 5573,"Gang Monginsidi No. 810
Bengkulu, PB 04753"
994,Padmi,Nuraini,F,85,padmi951,2zBMjSU2&7,padmi.nuraini@yahoo.com,+62 (622) 177-2537,"Jalan Kutisari Selatan No. 60
Pariaman, Aceh 14358"
995,Natalia,Winarsih,F,25,winarsih458,)9hzAy^t6#,natalia.winarsih@gmail.com,+62 (046) 051-5530,"Jl. Rumah Sakit No. 18
Cimahi, Kalimantan Utara 99706"
996,Rafid,Novitasari,F,67,novitasari128,P4+E9Kfp)f,rafid.novitasari@hotmail.com,+62 (731) 822-3733,"Gg. PHH. Mustofa No. 4
Depok, Lampung 76602"
997,Mursita,Zulkarnain,M,32,mursita48,$OF9YbuI31,mursita.zulkarnain@hotmail.com,(0094) 788-2705,"Gang Ronggowarsito No. 507
Tanjungbalai, DKI Jakarta 99952"
998,Arta,Putra,F,24,arta854,Ue88XOuhF+,arta.putra@gmail.com,+62 (34) 181-9119,"Jl. Dipatiukur No. 14
Palembang, DI Yogyakarta 76079"
999,Atmaja,Lestari,M,82,lestari187,&U&#AnBd(1,atmaja.lestari@gmail.com,-1498,"Jl. Jamika No. 991
Makassar, Sulawesi Selatan 21930"
1000,Vega,Wasita,M,71,vega39,CMt1Zs@wc$,vega.wasita@gmail.com,+62 (67) 913-9224,"Gang Tebet Barat Dalam No. 2
Kota Administrasi Jakarta Timur, Nusa Tenggara Barat 73442"
